 24  24   0   2.046000E-09    0.74760  1.638000E+03  4.027000E+08    0.00000  0.000000E+00
 25   7  18   2.976000E-10    0.48380  1.397000E+03  4.566000E+07    0.05860  1.672000E+04
 25  10  15   3.902000E-10    0.62540  1.006000E+03  3.737000E+07    0.02810  6.397000E+04
 25  11  14   2.598000E-09    0.71630  5.391000E+01  4.166000E+07    0.00000  0.000000E+00
 25  12  13   1.081000E-09    0.70190  3.236000E+02  3.922000E+07    0.00000  0.000000E+00
 25  13  12   5.037000E-10    0.62830  1.619000E+03  5.222000E+07    0.00000  0.000000E+00
 25  14  11   3.197000E-10    0.55820  4.712000E+03  8.394000E+07    0.00000  0.000000E+00
 25  15  10   1.924000E-10    0.45620  1.514000E+04  1.509000E+08    0.00000  0.000000E+00
 25  16   9   4.710000E-10    0.58630  4.081000E+03  8.874000E+07    0.00000  0.000000E+00
 25  17   8   7.236000E-10    0.63590  2.448000E+03  7.264000E+07    0.00000  0.000000E+00
 25  18   7   1.089000E-09    0.67130  1.488000E+03  6.327000E+07    0.00000  0.000000E+00
 25  19   6   1.642000E-09    0.69820  8.948000E+02  5.767000E+07    0.00000  0.000000E+00
 25  20   5   2.450000E-09    0.71600  5.442000E+02  5.456000E+07    0.00000  0.000000E+00
 25  21   4   2.589000E-09    0.72160  5.887000E+02  5.400000E+07    0.00000  0.000000E+00
 25  22   3   1.065000E-09    0.66680  3.327000E+03  8.827000E+07    0.00000  0.000000E+00
 25  23   2   4.386000E-10    0.58380  1.888000E+04  1.556000E+08    0.00000  0.000000E+00
